individual,litter_id,sex,year,field_bdate,grid,growth,survived_200d,owner,Std.BD,Std.growth,Std.lynx,Std.hare.fall,Std.mustelid,Std.Cleth,z.density,z.cones,z.temp
41950,5885,F,2014,2014-05-20,KL,1.205,1,acquired territory,-0.4532,-0.704,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41952,5885,F,2014,2014-05-20,KL,1.514,1,acquired territory,-0.4532,0.04321,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41956,5885,M,2014,2014-05-20,KL,1.686,0,not yet acquired territory,-0.4532,0.457,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42016,5888,M,2014,2014-05-26,KL,1.113,1,acquired territory,-0.2741,-0.9267,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42018,5888,M,2014,2014-05-26,KL,1.746,0,not yet acquired territory,-0.2741,0.6022,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42132,5898,F,2014,2014-06-05,KL,1.825,1,acquired territory,0.02435,0.7933,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42140,5903,F,2014,2014-06-05,KL,1.724,1,acquired territory,0.02435,0.5498,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42142,5903,M,2014,2014-06-05,KL,1.603,0,not yet acquired territory,0.02435,0.2585,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42144,5903,M,2014,2014-06-05,KL,1.6,1,acquired territory,0.02435,0.2501,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42146,5903,F,2014,2014-06-05,KL,1.324,1,acquired territory,0.02435,-0.4158,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42234,5910,M,2014,2014-06-13,SU,1.209,0,not yet acquired territory,NA,-0.8655,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42246,5912,F,2014,2014-06-13,KL,1.321,1,acquired territory,0.2631,-0.4238,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42248,5912,F,2014,2014-06-13,KL,1.508,1,acquired territory,0.2631,0.02884,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42250,5912,M,2014,2014-06-13,KL,1.358,1,acquired territory,0.2631,-0.3333,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42252,5912,F,2014,2014-06-13,KL,1.421,1,acquired territory,0.2631,-0.1824,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42334,5924,M,2014,2014-06-12,KL,1.082,1,acquired territory,0.2333,-1.001,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42336,5924,F,2014,2014-06-12,KL,0.9455,0,not yet acquired territory,0.2333,-1.33,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42338,5924,F,2014,2014-06-12,KL,0.8773,1,acquired territory,0.2333,-1.495,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42340,5925,F,2014,2014-06-14,KL,1.662,1,acquired territory,0.293,0.3987,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42344,5925,F,2014,2014-06-14,KL,1.762,1,acquired territory,0.293,0.6401,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42430,5810,F,2014,2014-06-11,SU,1.219,1,acquired territory,NA,-0.8448,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42432,5931,M,2014,2014-05-25,KL,1.534,1,acquired territory,-0.304,0.09196,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42438,5931,M,2014,2014-05-25,KL,1.497,0,not yet acquired territory,-0.304,0.0003971,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42484,5937,F,2014,2014-06-18,KL,1.825,1,acquired territory,0.4123,0.7933,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42486,5937,F,2014,2014-06-18,KL,1.865,1,acquired territory,0.4123,0.8899,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42488,5938,F,2014,2014-06-22,KL,0.9321,1,acquired territory,0.5317,-1.362,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42490,5938,M,2014,2014-06-22,KL,1.061,0,not yet acquired territory,0.5317,-1.052,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42492,5938,F,2014,2014-06-22,KL,0.7429,0,not yet acquired territory,0.5317,-1.819,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42500,5939,M,2014,2014-06-23,SU,1.285,1,acquired territory,NA,-0.7025,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42502,5939,M,2014,2014-06-23,SU,1.307,1,acquired territory,NA,-0.6549,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42504,5939,M,2014,2014-06-23,SU,1.311,1,acquired territory,NA,-0.647,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42590,5947,F,2014,2014-06-24,KL,0.9545,1,acquired territory,0.5914,-1.308,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42592,5947,F,2014,2014-06-24,KL,0.9182,1,acquired territory,0.5914,-1.396,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42594,5947,F,2014,2014-06-24,KL,1.155,1,acquired territory,0.5914,-0.8252,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42600,5947,M,2014,2014-06-24,KL,1.177,1,acquired territory,0.5914,-0.7704,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42608,5949,M,2014,2014-06-28,KL,0.8615,1,acquired territory,0.7108,-1.533,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42610,5949,F,2014,2014-06-28,KL,0.9269,1,acquired territory,0.7108,-1.375,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42612,5949,F,2014,2014-06-28,KL,1.027,1,acquired territory,0.7108,-1.133,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42618,5950,M,2014,2014-06-25,KL,1.874,1,acquired territory,0.6213,0.9114,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42620,5950,F,2014,2014-06-25,KL,1.983,0,not yet acquired territory,0.6213,1.174,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42622,5950,F,2014,2014-06-25,KL,1.835,1,acquired territory,0.6213,0.8169,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42642,5818,M,2014,2014-06-29,SU,1.248,1,acquired territory,NA,-0.7822,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42644,5818,M,2014,2014-06-29,SU,1.448,1,acquired territory,NA,-0.3537,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42704,5960,M,2014,2014-06-29,KL,0.8952,1,acquired territory,0.7406,-1.451,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42706,5960,M,2014,2014-06-29,KL,1.129,0,not yet acquired territory,0.7406,-0.8879,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42708,5960,M,2014,2014-06-29,KL,1.105,1,acquired territory,0.7406,-0.9454,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42710,5960,M,2014,2014-06-29,KL,1.095,1,acquired territory,0.7406,-0.9684,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42712,5960,M,2014,2014-06-29,KL,0.7667,1,acquired territory,0.7406,-1.762,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42714,5961,M,2014,2014-07-02,KL,1.605,1,acquired territory,0.8302,0.2616,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42716,5961,F,2014,2014-07-02,KL,1.762,1,acquired territory,0.8302,0.641,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42718,5961,M,2014,2014-07-02,KL,1.829,1,acquired territory,0.8302,0.8019,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42722,5961,M,2014,2014-07-02,KL,1.676,1,acquired territory,0.8302,0.4341,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42748,5964,M,2014,2014-07-04,SU,1.068,1,acquired territory,NA,-1.168,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42752,5965,F,2014,2014-07-05,SU,1.29,1,acquired territory,NA,-0.693,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42754,5965,M,2014,2014-07-05,SU,1.552,1,acquired territory,NA,-0.1315,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42756,5965,M,2014,2014-07-05,SU,1.383,1,acquired territory,NA,-0.4935,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42758,5965,F,2014,2014-07-05,SU,1.341,1,acquired territory,NA,-0.5821,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42762,5817,M,2014,2014-06-23,SU,1.931,1,acquired territory,NA,0.6805,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42764,5817,F,2014,2014-06-23,SU,2.146,1,acquired territory,NA,1.142,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42766,5817,M,2014,2014-06-23,SU,1.915,1,acquired territory,NA,0.6475,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42772,5966,F,2014,2014-06-29,SU,1.647,1,acquired territory,NA,0.0727,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42776,5967,F,2014,2014-06-28,SU,1.268,1,acquired territory,NA,-0.7384,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42780,5967,F,2014,2014-06-28,SU,0.9,1,acquired territory,NA,-1.528,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42784,5968,F,2014,2014-06-26,SU,0.8,1,acquired territory,NA,-1.742,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42786,5968,F,2014,2014-06-26,SU,0.8842,0,not yet acquired territory,NA,-1.562,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42788,5968,M,2014,2014-06-26,SU,0.8526,0,not yet acquired territory,NA,-1.629,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42790,5968,M,2014,2014-06-26,SU,0.9105,1,acquired territory,NA,-1.505,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42860,5978,F,2014,2014-07-11,KL,2.538,1,acquired territory,1.099,2.513,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42862,5979,M,2014,2014-07-09,KL,2.608,1,acquired territory,1.039,2.684,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42864,5980,F,2014,2014-07-07,KL,1.563,1,acquired territory,0.9794,0.1612,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42866,5980,F,2014,2014-07-07,KL,1.505,1,acquired territory,0.9794,0.02143,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42870,5980,F,2014,2014-07-07,KL,1.458,1,acquired territory,0.9794,-0.09292,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42872,5980,M,2014,2014-07-07,KL,1.479,1,acquired territory,0.9794,-0.0421,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42882,5982,F,2014,2014-07-09,SU,2.327,1,acquired territory,NA,1.53,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42884,5982,M,2014,2014-07-09,SU,2.536,1,acquired territory,NA,1.978,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42920,5986,F,2014,2014-07-14,KL,1.474,1,acquired territory,1.188,-0.05425,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42922,5986,F,2014,2014-07-14,KL,1.435,1,acquired territory,1.188,-0.1487,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42926,5986,M,2014,2014-07-14,KL,1.443,0,not yet acquired territory,1.188,-0.1277,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42968,5992,F,2014,2014-07-20,KL,1.516,1,acquired territory,1.367,0.04735,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42970,5992,M,2014,2014-07-20,KL,1.688,1,acquired territory,1.367,0.4626,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42972,5992,F,2014,2014-07-20,KL,1.596,1,acquired territory,1.367,0.2405,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42974,5992,F,2014,2014-07-20,KL,1.224,1,acquired territory,1.367,-0.6576,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
42976,5993,M,2014,2014-07-15,SU,1.49,0,not yet acquired territory,NA,-0.2627,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42978,5993,F,2014,2014-07-15,SU,1.662,1,acquired territory,NA,0.1045,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42980,5993,F,2014,2014-07-15,SU,1.61,1,acquired territory,NA,-0.007712,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
42996,5995,F,2014,2014-07-11,KL,0.8687,1,acquired territory,1.099,-1.515,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43000,5995,F,2014,2014-07-11,KL,1.663,1,acquired territory,1.099,0.401,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43012,5996,M,2014,2014-07-18,SU,2.082,0,not yet acquired territory,NA,1.004,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43066,6003,M,2014,2014-07-21,SU,2.34,1,acquired territory,NA,1.557,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43068,6003,F,2014,2014-07-21,SU,2.24,1,acquired territory,NA,1.343,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43070,6003,M,2014,2014-07-21,SU,2.276,1,acquired territory,NA,1.42,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43186,6030,F,2014,2014-07-30,KL,2.163,1,acquired territory,1.666,1.609,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43190,6030,M,2014,2014-07-30,KL,2.159,0,not yet acquired territory,1.666,1.6,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43194,6031,F,2014,2014-07-28,SU,2.05,1,acquired territory,NA,0.9359,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43228,6037,F,2014,2014-07-30,KL,1.809,0,not yet acquired territory,1.666,0.7539,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43230,6037,M,2014,2014-07-30,KL,1.739,0,not yet acquired territory,1.666,0.586,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43358,6049,M,2014,2014-08-12,KL,1.688,0,not yet acquired territory,2.054,0.4626,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43360,6049,M,2014,2014-08-12,KL,1.952,0,not yet acquired territory,2.054,1.1,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43362,6049,M,2014,2014-08-12,KL,1.492,0,not yet acquired territory,2.054,-0.01059,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43364,6049,F,2014,2014-08-12,KL,1.376,0,not yet acquired territory,2.054,-0.2906,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43366,6049,F,2014,2014-08-12,KL,1.42,0,not yet acquired territory,2.054,-0.1844,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43404,6054,F,2014,2014-08-13,SU,2.004,0,not yet acquired territory,NA,0.8381,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43406,6054,M,2014,2014-08-13,SU,2.691,1,acquired territory,NA,2.31,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43408,6054,F,2014,2014-08-13,SU,2.583,0,not yet acquired territory,NA,2.077,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43410,6054,F,2014,2014-08-13,SU,2.122,0,not yet acquired territory,NA,1.09,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
43412,6055,M,2014,2014-08-13,KL,2.371,0,not yet acquired territory,2.084,2.111,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43414,6055,F,2014,2014-08-13,KL,2.358,0,not yet acquired territory,2.084,2.081,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43416,6055,F,2014,2014-08-13,KL,2.454,1,acquired territory,2.084,2.312,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
43644,6081,M,2015,2015-03-07,KL,1.773,1,acquired territory,-1.568,-0.07097,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43690,6086,M,2015,2015-03-09,SU,2.614,0,not yet acquired territory,-1.009,1.786,0.2889,0.5308,-0.655983736,-0.931501896,1.116326936,-1.36419297,1.944464969
43710,6089,F,2015,2015-03-14,KL,1.858,1,acquired territory,-0.9135,0.1618,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43712,6089,M,2015,2015-03-14,KL,1.854,0,not yet acquired territory,-0.9135,0.1504,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43796,6102,M,2015,2015-03-15,SU,2.036,1,acquired territory,-0.5324,0.2016,0.2889,0.5308,-0.655983736,-0.931501896,1.116326936,-1.36419297,1.944464969
43828,6106,M,2015,2015-03-20,KL,1.9,0,not yet acquired territory,-0.3526,0.2759,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43870,6111,F,2015,2015-03-22,KL,2.038,0,not yet acquired territory,-0.1656,0.6525,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43872,6111,F,2015,2015-03-22,KL,2.212,0,not yet acquired territory,-0.1656,1.132,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43884,6114,F,2015,2015-03-22,KL,2.296,0,not yet acquired territory,-0.1656,1.361,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
43886,6114,F,2015,2015-03-22,KL,2.331,1,acquired territory,-0.1656,1.456,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44010,6133,F,2015,2015-03-24,KL,1.833,1,acquired territory,0.02139,0.09334,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44030,6136,F,2015,2015-03-24,KL,1.767,1,acquired territory,0.02139,-0.08923,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44032,6136,F,2015,2015-03-24,KL,1.786,1,acquired territory,0.02139,-0.03707,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44228,6169,M,2015,2015-03-29,SU,1.5,1,acquired territory,0.5785,-1.269,0.2889,0.5308,-0.655983736,-0.931501896,1.116326936,-1.36419297,1.944464969
44248,6171,M,2015,2015-03-30,KL,2.383,0,not yet acquired territory,0.5823,1.598,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44362,6195,M,2015,2015-03-31,KL,2.36,0,not yet acquired territory,0.6758,1.536,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44416,6204,F,2015,2015-04-01,KL,1.428,0,not yet acquired territory,0.7693,-1.017,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
44786,6417,F,2015,2015-05-12,KL,1.396,0,not yet acquired territory,4.602,-1.104,0.2889,0.5308,-0.655983736,-0.931501896,2.135398867,-1.36419297,1.944464969
45264,6442,M,2016,2016-04-07,SU,2.152,0,not yet acquired territory,-1.18,1.199,NA,1.291,NA,-0.79189584,0.385171239,-1.113879018,-0.592446205
45314,6456,F,2016,2016-04-09,SU,1.496,0,not yet acquired territory,-0.9814,-1.084,NA,1.291,NA,-0.79189584,0.385171239,-1.113879018,-0.592446205
45316,6456,F,2016,2016-04-09,SU,1.583,0,not yet acquired territory,-0.9814,-0.7798,NA,1.291,NA,-0.79189584,0.385171239,-1.113879018,-0.592446205
45318,6535,F,2016,2016-04-08,KL,1.604,0,not yet acquired territory,-1.326,-0.05136,NA,1.291,NA,-0.79189584,1.466119904,-1.176904708,-0.592446205
45424,6517,F,2016,2016-04-13,KL,1.796,0,not yet acquired territory,-0.6954,0.5062,NA,1.291,NA,-0.79189584,1.466119904,-1.176904708,-0.592446205
45426,6620,F,2016,2016-04-14,KL,1.562,0,not yet acquired territory,-0.5693,-0.1732,NA,1.291,NA,-0.79189584,1.466119904,-1.176904708,-0.592446205
